date,hour,year,month,weekday,temperature_2m_(°c),relativehumidity_2m_(%),weathercode_(wmo code)
2023-03-02,11,2023,3,Thursday,14.3,87,1
2023-03-02,12,2023,3,Thursday,17.2,76,2
2023-03-02,13,2023,3,Thursday,17.8,67,2
2023-03-02,14,2023,3,Thursday,18.0,58,2
2023-03-02,15,2023,3,Thursday,18.4,60,1
2023-03-02,16,2023,3,Thursday,18.2,52,1
2023-03-02,17,2023,3,Thursday,17.2,51,1
2023-03-02,18,2023,3,Thursday,16.1,50,1
2023-03-02,19,2023,3,Thursday,14.2,51,1
2023-03-02,20,2023,3,Thursday,12.7,53,1
2023-03-02,21,2023,3,Thursday,11.5,56,1
2023-03-02,22,2023,3,Thursday,10.2,62,1
2023-03-02,23,2023,3,Thursday,9.1,69,1
2023-03-03,0,2023,3,Friday,8.3,71,0
2023-03-03,1,2023,3,Friday,6.6,76,1
2023-03-03,2,2023,3,Friday,6.3,75,1
2023-03-03,3,2023,3,Friday,6.5,69,0
2023-03-03,4,2023,3,Friday,6.4,67,0
2023-03-03,5,2023,3,Friday,6.2,66,0
2023-03-03,6,2023,3,Friday,5.6,68,0
2023-03-03,7,2023,3,Friday,5.2,71,0
2023-03-03,8,2023,3,Friday,4.8,75,0
2023-03-03,9,2023,3,Friday,5.8,73,2
2023-03-03,10,2023,3,Friday,7.0,68,3
2023-03-03,11,2023,3,Friday,8.1,63,3
2023-03-03,12,2023,3,Friday,8.2,63,3
2023-03-03,13,2023,3,Friday,8.2,64,51
2023-03-03,14,2023,3,Friday,7.9,70,51
2023-03-03,15,2023,3,Friday,5.7,88,55
2023-03-03,16,2023,3,Friday,5.5,92,53
2023-03-03,17,2023,3,Friday,5.2,94,53
2023-03-03,18,2023,3,Friday,5.0,95,53
2023-03-03,19,2023,3,Friday,5.1,94,53
2023-03-03,20,2023,3,Friday,5.7,94,51
2023-03-03,21,2023,3,Friday,7.2,95,55
2023-03-03,22,2023,3,Friday,9.2,97,55
2023-03-03,23,2023,3,Friday,11.6,98,61
2023-03-04,0,2023,3,Saturday,14.0,98,61
2023-03-04,1,2023,3,Saturday,16.0,95,61
2023-03-04,2,2023,3,Saturday,16.6,94,53
2023-03-04,3,2023,3,Saturday,10.9,96,3
2023-03-04,4,2023,3,Saturday,10.0,94,3
2023-03-04,5,2023,3,Saturday,9.8,93,3
2023-03-04,6,2023,3,Saturday,9.8,86,2
2023-03-04,7,2023,3,Saturday,9.3,74,3
2023-03-04,8,2023,3,Saturday,8.8,64,3
2023-03-04,9,2023,3,Saturday,8.8,58,3
2023-03-04,10,2023,3,Saturday,8.9,54,3
2023-03-04,11,2023,3,Saturday,9.3,53,3
2023-03-04,12,2023,3,Saturday,10.3,49,3
2023-03-04,13,2023,3,Saturday,11.3,47,3
2023-03-04,14,2023,3,Saturday,12.1,44,2
2023-03-04,15,2023,3,Saturday,12.5,44,1
2023-03-04,16,2023,3,Saturday,12.5,44,0
2023-03-04,17,2023,3,Saturday,12.0,44,0
2023-03-04,18,2023,3,Saturday,11.2,46,0
2023-03-04,19,2023,3,Saturday,10.0,48,0
2023-03-04,20,2023,3,Saturday,8.9,51,0
2023-03-04,21,2023,3,Saturday,8.1,53,0
2023-03-04,22,2023,3,Saturday,7.3,57,0
2023-03-04,23,2023,3,Saturday,6.3,62,2
2023-03-05,0,2023,3,Sunday,5.1,72,0
2023-03-05,1,2023,3,Sunday,4.0,78,0
2023-03-05,2,2023,3,Sunday,3.5,79,0
2023-03-05,3,2023,3,Sunday,3.6,80,0
2023-03-05,4,2023,3,Sunday,4.8,75,0
2023-03-05,5,2023,3,Sunday,4.7,77,0
2023-03-05,6,2023,3,Sunday,4.4,81,0
2023-03-05,7,2023,3,Sunday,2.9,88,0
2023-03-05,8,2023,3,Sunday,1.4,92,0
2023-03-05,9,2023,3,Sunday,4.1,88,0
2023-03-05,10,2023,3,Sunday,8.9,65,0
2023-03-05,11,2023,3,Sunday,11.6,54,0
2023-03-05,12,2023,3,Sunday,13.8,46,0
2023-03-05,13,2023,3,Sunday,15.1,41,0
2023-03-05,14,2023,3,Sunday,15.5,38,0
2023-03-05,15,2023,3,Sunday,16.1,37,0
2023-03-05,16,2023,3,Sunday,16.3,36,0
2023-03-05,17,2023,3,Sunday,16.0,36,0
2023-03-05,18,2023,3,Sunday,14.9,41,0
2023-03-05,19,2023,3,Sunday,12.7,46,0
2023-03-05,20,2023,3,Sunday,10.7,51,0
2023-03-05,21,2023,3,Sunday,9.3,54,1
2023-03-05,22,2023,3,Sunday,8.3,56,1
2023-03-05,23,2023,3,Sunday,7.5,57,0
2023-03-06,0,2023,3,Monday,6.8,59,0
2023-03-06,1,2023,3,Monday,6.0,61,0
2023-03-06,2,2023,3,Monday,5.1,65,0
2023-03-06,3,2023,3,Monday,4.1,74,0
2023-03-06,4,2023,3,Monday,3.1,78,0
2023-03-06,5,2023,3,Monday,2.4,80,0
2023-03-06,6,2023,3,Monday,2.0,81,0
2023-03-06,7,2023,3,Monday,1.1,85,0
2023-03-06,8,2023,3,Monday,0.9,86,1
2023-03-06,9,2023,3,Monday,4.0,79,1
2023-03-06,10,2023,3,Monday,7.1,61,1
2023-03-06,11,2023,3,Monday,8.8,54,0
2023-03-06,12,2023,3,Monday,10.4,50,0
2023-03-06,13,2023,3,Monday,11.8,48,0
2023-03-06,14,2023,3,Monday,12.9,46,0
2023-03-06,15,2023,3,Monday,13.4,45,0
2023-03-06,16,2023,3,Monday,13.8,44,0
2023-03-06,17,2023,3,Monday,13.9,44,0
2023-03-06,18,2023,3,Monday,13.3,47,0
2023-03-06,19,2023,3,Monday,11.4,54,0
2023-03-06,20,2023,3,Monday,9.5,61,0
2023-03-06,21,2023,3,Monday,8.1,65,0
2023-03-06,22,2023,3,Monday,7.3,68,0
2023-03-06,23,2023,3,Monday,6.7,71,0
2023-03-07,0,2023,3,Tuesday,6.4,75,0
2023-03-07,1,2023,3,Tuesday,6.1,81,1
2023-03-07,2,2023,3,Tuesday,5.9,89,51
2023-03-07,3,2023,3,Tuesday,5.6,86,1
2023-03-07,4,2023,3,Tuesday,5.9,78,0
2023-03-07,5,2023,3,Tuesday,5.9,72,0
2023-03-07,6,2023,3,Tuesday,5.2,72,0
2023-03-07,7,2023,3,Tuesday,4.3,74,0
2023-03-07,8,2023,3,Tuesday,3.7,78,0
2023-03-07,9,2023,3,Tuesday,4.0,76,3
2023-03-07,10,2023,3,Tuesday,4.6,70,3
2023-03-07,11,2023,3,Tuesday,5.0,64,2
2023-03-07,12,2023,3,Tuesday,6.7,54,0
2023-03-07,13,2023,3,Tuesday,8.8,44,0
2023-03-07,14,2023,3,Tuesday,10.2,36,0
2023-03-07,15,2023,3,Tuesday,11.1,31,0
2023-03-07,16,2023,3,Tuesday,11.1,29,0
2023-03-07,17,2023,3,Tuesday,10.6,28,0
2023-03-07,18,2023,3,Tuesday,9.7,28,0
2023-03-07,19,2023,3,Tuesday,8.3,27,0
2023-03-07,20,2023,3,Tuesday,7.0,27,0
2023-03-07,21,2023,3,Tuesday,5.9,29,0
2023-03-07,22,2023,3,Tuesday,4.9,32,0
2023-03-07,23,2023,3,Tuesday,3.9,37,0
2023-03-08,0,2023,3,Wednesday,3.1,40,0
2023-03-08,1,2023,3,Wednesday,2.4,43,0
2023-03-08,2,2023,3,Wednesday,1.9,45,0
2023-03-08,3,2023,3,Wednesday,2.1,41,0
2023-03-08,4,2023,3,Wednesday,1.8,42,0
2023-03-08,5,2023,3,Wednesday,1.5,44,0
2023-03-08,6,2023,3,Wednesday,1.2,46,0
2023-03-08,7,2023,3,Wednesday,0.9,48,0
2023-03-08,8,2023,3,Wednesday,0.8,53,0
2023-03-08,9,2023,3,Wednesday,1.8,54,0
2023-03-08,10,2023,3,Wednesday,3.2,51,0
2023-03-08,11,2023,3,Wednesday,4.8,49,0
2023-03-08,12,2023,3,Wednesday,6.4,47,0
2023-03-08,13,2023,3,Wednesday,8.0,45,0
2023-03-08,14,2023,3,Wednesday,9.3,44,0
2023-03-08,15,2023,3,Wednesday,10.2,41,0
2023-03-08,16,2023,3,Wednesday,10.7,40,0
2023-03-08,17,2023,3,Wednesday,10.8,41,0
2023-03-08,18,2023,3,Wednesday,10.3,42,0
2023-03-08,19,2023,3,Wednesday,8.9,46,0
2023-03-08,20,2023,3,Wednesday,7.6,50,0
2023-03-08,21,2023,3,Wednesday,6.5,54,0
2023-03-08,22,2023,3,Wednesday,5.7,57,0
2023-03-08,23,2023,3,Wednesday,5.0,59,0
2023-03-09,0,2023,3,Thursday,4.5,60,0
2023-03-09,1,2023,3,Thursday,4.0,61,0
2023-03-09,2,2023,3,Thursday,3.4,62,0
2023-03-09,3,2023,3,Thursday,3.4,62,0
2023-03-09,4,2023,3,Thursday,2.8,63,0
2023-03-09,5,2023,3,Thursday,2.1,65,0
2023-03-09,6,2023,3,Thursday,1.5,67,0
2023-03-09,7,2023,3,Thursday,0.9,69,0
2023-03-09,8,2023,3,Thursday,0.6,71,0
2023-03-09,9,2023,3,Thursday,1.9,66,0
2023-03-09,10,2023,3,Thursday,3.6,60,0
2023-03-09,11,2023,3,Thursday,5.6,56,0
2023-03-09,12,2023,3,Thursday,7.5,52,0
2023-03-09,13,2023,3,Thursday,9.3,49,0
2023-03-09,14,2023,3,Thursday,10.7,46,0
2023-03-09,15,2023,3,Thursday,11.9,43,0
2023-03-09,16,2023,3,Thursday,12.3,42,0
2023-03-09,17,2023,3,Thursday,12.3,42,0
2023-03-09,18,2023,3,Thursday,11.7,44,0
2023-03-09,19,2023,3,Thursday,10.1,50,0
2023-03-09,20,2023,3,Thursday,8.4,57,0
2023-03-09,21,2023,3,Thursday,6.9,65,0
2023-03-09,22,2023,3,Thursday,5.4,72,0
2023-03-09,23,2023,3,Thursday,4.4,76,0
2023-03-10,0,2023,3,Friday,3.7,77,0
2023-03-10,1,2023,3,Friday,3.2,79,1
2023-03-10,2,2023,3,Friday,2.6,82,1
2023-03-10,3,2023,3,Friday,2.9,81,2
2023-03-10,4,2023,3,Friday,2.8,83,3
2023-03-10,5,2023,3,Friday,3.0,82,3
2023-03-10,6,2023,3,Friday,3.1,82,3
2023-03-10,7,2023,3,Friday,3.2,81,2
2023-03-10,8,2023,3,Friday,3.4,81,3
2023-03-10,9,2023,3,Friday,4.3,78,3
2023-03-10,10,2023,3,Friday,5.3,74,2
2023-03-10,11,2023,3,Friday,6.6,69,51
2023-03-10,12,2023,3,Friday,7.2,70,51
2023-03-10,13,2023,3,Friday,8.0,69,51
2023-03-10,14,2023,3,Friday,8.0,75,51
2023-03-10,15,2023,3,Friday,7.7,77,51
2023-03-10,16,2023,3,Friday,7.8,83,51
2023-03-10,17,2023,3,Friday,7.6,90,51
2023-03-10,18,2023,3,Friday,7.4,93,55
2023-03-10,19,2023,3,Friday,7.3,94,53
2023-03-10,20,2023,3,Friday,7.1,95,51
2023-03-10,21,2023,3,Friday,7.1,91,1
2023-03-10,22,2023,3,Friday,6.0,88,0
2023-03-10,23,2023,3,Friday,4.9,86,0
2023-03-11,0,2023,3,Saturday,4.2,85,0
2023-03-11,1,2023,3,Saturday,3.6,81,2
2023-03-11,2,2023,3,Saturday,3.1,75,3
2023-03-11,3,2023,3,Saturday,2.6,78,1
2023-03-11,4,2023,3,Saturday,2.3,70,1
2023-03-11,5,2023,3,Saturday,2.0,64,0
2023-03-11,6,2023,3,Saturday,1.8,63,2
2023-03-11,7,2023,3,Saturday,1.7,62,3
2023-03-11,8,2023,3,Saturday,1.8,62,3
2023-03-11,9,2023,3,Saturday,2.4,61,3
2023-03-11,10,2023,3,Saturday,3.4,58,2
2023-03-11,11,2023,3,Saturday,5.6,54,2
2023-03-11,12,2023,3,Saturday,7.1,50,3
2023-03-11,13,2023,3,Saturday,7.5,49,3
2023-03-11,14,2023,3,Saturday,8.2,47,3
2023-03-11,15,2023,3,Saturday,7.9,47,3
2023-03-11,16,2023,3,Saturday,8.3,45,3
2023-03-11,17,2023,3,Saturday,8.2,44,3
2023-03-11,18,2023,3,Saturday,7.7,45,3
2023-03-11,19,2023,3,Saturday,7.0,46,3
2023-03-11,20,2023,3,Saturday,5.6,50,3
2023-03-11,21,2023,3,Saturday,5.1,51,3
2023-03-11,22,2023,3,Saturday,4.7,52,3
2023-03-11,23,2023,3,Saturday,4.0,54,2
2023-03-12,0,2023,3,Sunday,3.0,59,0
2023-03-12,1,2023,3,Sunday,2.0,65,0
2023-03-12,3,2023,3,Sunday,0.0,80,0
2023-03-12,4,2023,3,Sunday,-0.6,81,1
2023-03-12,5,2023,3,Sunday,-0.9,82,1
2023-03-12,6,2023,3,Sunday,-0.9,82,1
2023-03-12,7,2023,3,Sunday,-0.8,81,1
2023-03-12,8,2023,3,Sunday,-0.2,79,1
2023-03-12,9,2023,3,Sunday,1.5,70,1
2023-03-12,10,2023,3,Sunday,2.7,67,2
2023-03-12,11,2023,3,Sunday,3.9,65,3
2023-03-12,12,2023,3,Sunday,5.0,63,3
2023-03-12,13,2023,3,Sunday,5.9,57,3
2023-03-12,14,2023,3,Sunday,5.4,63,3
2023-03-12,15,2023,3,Sunday,5.7,66,51
2023-03-12,16,2023,3,Sunday,5.0,73,51
2023-03-12,17,2023,3,Sunday,4.6,79,71
2023-03-12,18,2023,3,Sunday,4.2,84,71
2023-03-12,19,2023,3,Sunday,3.6,91,51
2023-03-12,20,2023,3,Sunday,3.1,92,51
2023-03-12,21,2023,3,Sunday,3.1,95,51
2023-03-12,22,2023,3,Sunday,3.2,95,51
2023-03-12,23,2023,3,Sunday,3.3,96,51
2023-03-13,0,2023,3,Monday,3.5,96,51
2023-03-13,1,2023,3,Monday,3.5,96,51
2023-03-13,2,2023,3,Monday,3.6,96,51
2023-03-13,3,2023,3,Monday,3.4,96,51
2023-03-13,4,2023,3,Monday,3.4,96,51
2023-03-13,5,2023,3,Monday,3.5,96,51
2023-03-13,6,2023,3,Monday,3.6,97,51
2023-03-13,7,2023,3,Monday,3.6,97,51
2023-03-13,8,2023,3,Monday,3.7,96,51
2023-03-13,9,2023,3,Monday,4.1,93,3
2023-03-13,10,2023,3,Monday,4.6,90,3
2023-03-13,11,2023,3,Monday,5.3,88,51
2023-03-13,12,2023,3,Monday,5.7,84,51
2023-03-13,13,2023,3,Monday,6.5,80,51
2023-03-13,14,2023,3,Monday,7.5,75,51
2023-03-13,15,2023,3,Monday,8.1,68,3
2023-03-13,16,2023,3,Monday,8.3,65,3
2023-03-13,17,2023,3,Monday,8.5,61,3
2023-03-13,18,2023,3,Monday,8.4,61,3
2023-03-13,19,2023,3,Monday,7.7,63,3
2023-03-13,20,2023,3,Monday,6.3,67,2
2023-03-13,21,2023,3,Monday,5.2,70,1
2023-03-13,22,2023,3,Monday,4.3,69,0
2023-03-13,23,2023,3,Monday,4.0,65,0
2023-03-14,0,2023,3,Tuesday,3.8,62,0
2023-03-14,1,2023,3,Tuesday,3.0,58,0
2023-03-14,2,2023,3,Tuesday,2.4,53,0
2023-03-14,3,2023,3,Tuesday,1.7,51,0
2023-03-14,4,2023,3,Tuesday,1.2,52,0
2023-03-14,5,2023,3,Tuesday,0.8,54,0
2023-03-14,6,2023,3,Tuesday,0.6,56,0
2023-03-14,7,2023,3,Tuesday,0.5,58,0
2023-03-14,8,2023,3,Tuesday,0.7,59,0
2023-03-14,9,2023,3,Tuesday,1.5,55,0
2023-03-14,10,2023,3,Tuesday,2.5,48,1
2023-03-14,11,2023,3,Tuesday,3.7,43,2
2023-03-14,12,2023,3,Tuesday,4.7,39,3
2023-03-14,13,2023,3,Tuesday,5.5,37,3
2023-03-14,14,2023,3,Tuesday,6.3,35,2
2023-03-14,15,2023,3,Tuesday,6.1,35,1
2023-03-14,16,2023,3,Tuesday,5.8,36,2
2023-03-14,17,2023,3,Tuesday,5.3,37,1
2023-03-14,18,2023,3,Tuesday,4.4,37,0
2023-03-14,19,2023,3,Tuesday,3.3,38,0
2023-03-14,20,2023,3,Tuesday,2.4,40,0
2023-03-14,21,2023,3,Tuesday,1.6,42,0
2023-03-14,22,2023,3,Tuesday,0.9,45,0
2023-03-14,23,2023,3,Tuesday,0.4,47,0
2023-03-15,0,2023,3,Wednesday,0.1,49,0
2023-03-15,1,2023,3,Wednesday,-0.1,51,0
2023-03-15,2,2023,3,Wednesday,-0.2,52,0
2023-03-15,3,2023,3,Wednesday,-0.2,53,0
2023-03-15,4,2023,3,Wednesday,-0.2,53,0
2023-03-15,5,2023,3,Wednesday,-0.2,54,0
2023-03-15,6,2023,3,Wednesday,-0.2,55,0
2023-03-15,7,2023,3,Wednesday,-0.2,55,0
2023-03-15,8,2023,3,Wednesday,-0.0,55,0
2023-03-15,9,2023,3,Wednesday,0.9,53,0
2023-03-15,10,2023,3,Wednesday,2.3,47,0
2023-03-15,11,2023,3,Wednesday,3.9,42,0
2023-03-15,12,2023,3,Wednesday,5.6,36,0
2023-03-15,13,2023,3,Wednesday,7.2,31,0
2023-03-15,14,2023,3,Wednesday,8.5,28,0
2023-03-15,15,2023,3,Wednesday,9.2,26,0
2023-03-15,16,2023,3,Wednesday,9.7,25,0
2023-03-15,17,2023,3,Wednesday,9.5,24,0
2023-03-15,18,2023,3,Wednesday,8.9,26,0
2023-03-15,19,2023,3,Wednesday,7.5,28,0
2023-03-15,20,2023,3,Wednesday,6.4,28,0
2023-03-15,21,2023,3,Wednesday,5.6,30,0
2023-03-15,22,2023,3,Wednesday,4.9,32,0
2023-03-15,23,2023,3,Wednesday,4.3,34,0
2023-03-16,0,2023,3,Thursday,3.7,37,0
2023-03-16,1,2023,3,Thursday,3.0,40,0
2023-03-16,2,2023,3,Thursday,2.1,43,0
2023-03-16,3,2023,3,Thursday,1.5,46,0
2023-03-16,4,2023,3,Thursday,0.7,51,0
2023-03-16,5,2023,3,Thursday,0.0,54,0
2023-03-16,6,2023,3,Thursday,-0.3,56,1
2023-03-16,7,2023,3,Thursday,-0.3,62,1
2023-03-16,8,2023,3,Thursday,-0.0,69,2
2023-03-16,9,2023,3,Thursday,3.3,57,1
2023-03-16,10,2023,3,Thursday,6.7,45,0
2023-03-16,11,2023,3,Thursday,9.4,37,0
2023-03-16,12,2023,3,Thursday,11.4,32,0
2023-03-16,13,2023,3,Thursday,13.1,29,0
2023-03-16,14,2023,3,Thursday,14.4,27,0
2023-03-16,15,2023,3,Thursday,15.8,25,0
2023-03-16,16,2023,3,Thursday,16.1,24,1
2023-03-16,17,2023,3,Thursday,16.0,25,1
2023-03-16,18,2023,3,Thursday,15.0,31,0
2023-03-16,19,2023,3,Thursday,12.7,37,0
2023-03-16,20,2023,3,Thursday,10.7,40,0
2023-03-16,21,2023,3,Thursday,9.5,42,1
2023-03-16,22,2023,3,Thursday,8.9,44,2
2023-03-16,23,2023,3,Thursday,8.8,46,3
2023-03-17,0,2023,3,Friday,8.5,49,2
2023-03-17,1,2023,3,Friday,8.3,53,0
2023-03-17,2,2023,3,Friday,8.1,56,2
2023-03-17,3,2023,3,Friday,8.5,50,1
2023-03-17,4,2023,3,Friday,8.9,50,2
2023-03-17,5,2023,3,Friday,9.1,51,3
2023-03-17,6,2023,3,Friday,9.4,51,2
2023-03-17,7,2023,3,Friday,9.1,54,1
2023-03-17,8,2023,3,Friday,8.6,59,1
2023-03-17,9,2023,3,Friday,10.1,58,1
2023-03-17,10,2023,3,Friday,12.0,54,1
2023-03-17,11,2023,3,Friday,13.6,48,1
2023-03-17,12,2023,3,Friday,14.0,47,2
2023-03-17,13,2023,3,Friday,13.0,57,3
2023-03-17,14,2023,3,Friday,12.2,68,51
2023-03-17,15,2023,3,Friday,12.7,80,51
2023-03-17,16,2023,3,Friday,12.8,81,51
2023-03-17,17,2023,3,Friday,13.8,79,2
2023-03-17,18,2023,3,Friday,13.9,79,2
2023-03-17,19,2023,3,Friday,14.0,79,2
2023-03-17,20,2023,3,Friday,13.8,79,3
2023-03-17,21,2023,3,Friday,14.1,79,3
2023-03-17,22,2023,3,Friday,14.0,83,51
2023-03-17,23,2023,3,Friday,13.2,88,51
2023-03-18,0,2023,3,Saturday,10.8,79,3
2023-03-18,1,2023,3,Saturday,8.8,71,3
2023-03-18,2,2023,3,Saturday,7.6,66,3
2023-03-18,3,2023,3,Saturday,7.7,72,3
2023-03-18,4,2023,3,Saturday,6.9,64,3
2023-03-18,5,2023,3,Saturday,6.0,61,2
2023-03-18,6,2023,3,Saturday,5.2,59,3
2023-03-18,7,2023,3,Saturday,4.5,58,3
2023-03-18,8,2023,3,Saturday,4.2,58,3
2023-03-18,9,2023,3,Saturday,4.3,56,2
2023-03-18,10,2023,3,Saturday,5.1,53,1
2023-03-18,11,2023,3,Saturday,6.3,48,1
2023-03-18,12,2023,3,Saturday,7.6,43,1
2023-03-18,13,2023,3,Saturday,8.7,39,1
2023-03-18,14,2023,3,Saturday,9.7,36,0
2023-03-18,15,2023,3,Saturday,10.4,35,0
2023-03-18,16,2023,3,Saturday,10.8,33,0
2023-03-18,17,2023,3,Saturday,11.1,29,1
2023-03-18,18,2023,3,Saturday,10.9,28,1
2023-03-18,19,2023,3,Saturday,9.4,32,0
2023-03-18,20,2023,3,Saturday,7.7,35,0
2023-03-18,21,2023,3,Saturday,6.6,34,0
2023-03-18,22,2023,3,Saturday,5.8,34,0
2023-03-18,23,2023,3,Saturday,5.2,37,0
2023-03-19,0,2023,3,Sunday,4.7,39,0
2023-03-19,1,2023,3,Sunday,3.9,37,1
2023-03-19,2,2023,3,Sunday,2.8,33,0
2023-03-19,3,2023,3,Sunday,2.1,38,0
2023-03-19,4,2023,3,Sunday,0.9,38,0
2023-03-19,5,2023,3,Sunday,-0.1,36,0
2023-03-19,6,2023,3,Sunday,-1.0,35,0
2023-03-19,7,2023,3,Sunday,-1.8,34,0
2023-03-19,8,2023,3,Sunday,-2.0,35,0
2023-03-19,9,2023,3,Sunday,-1.4,34,0
2023-03-19,10,2023,3,Sunday,-0.2,34,0
2023-03-19,11,2023,3,Sunday,1.1,33,0
2023-03-19,12,2023,3,Sunday,2.6,33,0
2023-03-19,13,2023,3,Sunday,3.9,32,0
2023-03-19,14,2023,3,Sunday,5.2,30,0
2023-03-19,15,2023,3,Sunday,4.8,32,0
2023-03-19,16,2023,3,Sunday,5.2,31,0
2023-03-19,17,2023,3,Sunday,5.2,30,0
2023-03-19,18,2023,3,Sunday,4.9,29,0
2023-03-19,19,2023,3,Sunday,4.1,29,0
2023-03-19,20,2023,3,Sunday,2.9,33,0
2023-03-19,21,2023,3,Sunday,1.8,37,0
2023-03-19,22,2023,3,Sunday,0.9,41,0
2023-03-19,23,2023,3,Sunday,-0.1,45,0
2023-03-20,0,2023,3,Monday,-1.0,51,0
2023-03-20,1,2023,3,Monday,-1.8,57,0
2023-03-20,2,2023,3,Monday,-2.4,61,0
2023-03-20,3,2023,3,Monday,-2.6,61,0
2023-03-20,4,2023,3,Monday,-2.8,62,0
2023-03-20,5,2023,3,Monday,-2.7,60,0
2023-03-20,6,2023,3,Monday,-2.0,57,0
2023-03-20,7,2023,3,Monday,-2.2,60,0
2023-03-20,8,2023,3,Monday,-1.9,64,0
2023-03-20,9,2023,3,Monday,1.1,52,0
2023-03-20,10,2023,3,Monday,3.0,45,0
2023-03-20,11,2023,3,Monday,4.7,43,0
2023-03-20,12,2023,3,Monday,6.3,41,0
2023-03-20,13,2023,3,Monday,7.8,38,0
2023-03-20,14,2023,3,Monday,8.9,36,0
2023-03-20,15,2023,3,Monday,9.8,34,0
2023-03-20,16,2023,3,Monday,10.2,33,0
2023-03-20,17,2023,3,Monday,10.2,33,0
2023-03-20,18,2023,3,Monday,9.7,33,0
2023-03-20,19,2023,3,Monday,8.2,42,0
2023-03-20,20,2023,3,Monday,6.3,48,0
2023-03-20,21,2023,3,Monday,4.9,52,0
2023-03-20,22,2023,3,Monday,3.7,56,0
2023-03-20,23,2023,3,Monday,2.7,60,0
2023-03-21,0,2023,3,Tuesday,1.8,65,0
2023-03-21,1,2023,3,Tuesday,0.9,71,0
2023-03-21,2,2023,3,Tuesday,0.2,76,0
2023-03-21,3,2023,3,Tuesday,-0.2,72,0
2023-03-21,4,2023,3,Tuesday,-0.8,73,0
2023-03-21,5,2023,3,Tuesday,-1.3,74,0
2023-03-21,6,2023,3,Tuesday,-1.2,72,0
2023-03-21,7,2023,3,Tuesday,-1.1,71,0
2023-03-21,8,2023,3,Tuesday,-0.4,73,0
2023-03-21,9,2023,3,Tuesday,3.5,64,0
2023-03-21,10,2023,3,Tuesday,7.1,52,0
2023-03-21,11,2023,3,Tuesday,10.5,44,0
2023-03-21,12,2023,3,Tuesday,13.0,34,0
2023-03-21,13,2023,3,Tuesday,14.5,28,0
2023-03-21,14,2023,3,Tuesday,15.4,27,1
2023-03-21,15,2023,3,Tuesday,15.9,25,1
2023-03-21,16,2023,3,Tuesday,15.8,26,1
2023-03-21,17,2023,3,Tuesday,15.5,27,1
2023-03-21,18,2023,3,Tuesday,14.5,32,2
2023-03-21,19,2023,3,Tuesday,12.3,39,2
2023-03-21,20,2023,3,Tuesday,10.3,44,2
2023-03-21,21,2023,3,Tuesday,8.7,51,0
2023-03-21,22,2023,3,Tuesday,7.6,56,0
2023-03-21,23,2023,3,Tuesday,6.6,61,1
2023-03-22,0,2023,3,Wednesday,5.9,65,3
2023-03-22,1,2023,3,Wednesday,5.3,68,3
2023-03-22,2,2023,3,Wednesday,5.2,68,3
2023-03-22,3,2023,3,Wednesday,6.2,59,3
2023-03-22,4,2023,3,Wednesday,6.5,56,3
2023-03-22,5,2023,3,Wednesday,6.6,55,3
2023-03-22,6,2023,3,Wednesday,6.6,55,3
2023-03-22,7,2023,3,Wednesday,6.4,58,2
2023-03-22,8,2023,3,Wednesday,6.3,63,2
2023-03-22,9,2023,3,Wednesday,7.9,60,2
2023-03-22,10,2023,3,Wednesday,9.6,54,1
2023-03-22,11,2023,3,Wednesday,12.1,47,0
2023-03-22,12,2023,3,Wednesday,14.4,42,1
2023-03-22,13,2023,3,Wednesday,16.1,37,1
2023-03-22,14,2023,3,Wednesday,17.0,32,2
2023-03-22,15,2023,3,Wednesday,18.0,28,0
2023-03-22,16,2023,3,Wednesday,18.2,27,0
2023-03-22,17,2023,3,Wednesday,17.9,29,1
2023-03-22,18,2023,3,Wednesday,16.8,34,2
2023-03-22,19,2023,3,Wednesday,14.6,41,2
2023-03-22,20,2023,3,Wednesday,12.8,48,1
2023-03-22,21,2023,3,Wednesday,11.8,53,0
2023-03-22,22,2023,3,Wednesday,11.1,61,1
2023-03-22,23,2023,3,Wednesday,10.4,70,1
2023-03-23,0,2023,3,Thursday,9.8,76,51
2023-03-23,1,2023,3,Thursday,9.6,80,51
2023-03-23,2,2023,3,Thursday,9.4,84,51
2023-03-23,3,2023,3,Thursday,9.6,78,1
2023-03-23,4,2023,3,Thursday,9.2,83,53
2023-03-23,5,2023,3,Thursday,8.8,89,53
2023-03-23,6,2023,3,Thursday,8.8,91,53
2023-03-23,7,2023,3,Thursday,9.1,91,2
2023-03-23,8,2023,3,Thursday,9.5,91,51
2023-03-23,9,2023,3,Thursday,10.6,90,51
2023-03-23,10,2023,3,Thursday,12.1,88,51
2023-03-23,11,2023,3,Thursday,13.8,83,3
2023-03-23,12,2023,3,Thursday,16.2,74,1
2023-03-23,13,2023,3,Thursday,18.8,66,1
2023-03-23,14,2023,3,Thursday,20.6,60,0
2023-03-23,15,2023,3,Thursday,23.4,52,1
2023-03-23,16,2023,3,Thursday,24.5,50,1
2023-03-23,17,2023,3,Thursday,24.6,52,0
2023-03-23,18,2023,3,Thursday,24.1,57,1
2023-03-23,19,2023,3,Thursday,22.3,62,2
2023-03-23,20,2023,3,Thursday,20.6,65,1
2023-03-23,21,2023,3,Thursday,19.6,67,1
2023-03-23,22,2023,3,Thursday,18.9,68,2
